make_model,make,location,price,body_type,type,warranty,mileage,gearbox,paint,seller,power,engine_size,CO2_emissions,empty_weight,full_service_history,previous_owner,age,fuel_type,cons_avg,comfort_convenience_count,entertainment_media_count,safety_security_count,extras_count,upholstery
Mercedes-Benz C 220,Mercedes-Benz,DE,22490.0,Station wagon,Used,yes,115757.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,124.0,1454.0,yes,1,5.0,Diesel,4.800000000000001,18,3,17,6,standard
Mercedes-Benz C 220,Mercedes-Benz,DE,25975.0,Station wagon,Used,yes,86339.0,Automatic,Metalic,Dealer,194.0,1950.0,123.0,1645.0,yes,1,3.0,Diesel,4.85,23,7,22,7,standard
Mercedes-Benz C 220,Mercedes-Benz,ES,9500.0,Sedan,Used,no,205000.0,Automatic,Non-Metallic,Dealer,170.0,2148.0,114.0,1605.0,no,0,14.0,Diesel,7.0,4,3,7,1,premium
Mercedes-Benz C 220,Mercedes-Benz,ES,18900.0,Sedan,Used,yes,193000.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1570.0,no,0,7.0,Diesel,4.85,5,0,7,1,premium
Mercedes-Benz C 220,Mercedes-Benz,ES,24990.0,Station wagon,Used,yes,93559.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1454.0,no,0,5.0,Diesel,4.9,3,2,1,2,premium
Mercedes-Benz C 220,Mercedes-Benz,ES,5900.0,Sedan,Used,yes,209000.0,Automatic,Non-Metallic,Dealer,143.0,2148.0,114.0,1520.0,no,0,18.0,Diesel,6.75,5,0,9,1,premium
Mercedes-Benz C 220,Mercedes-Benz,ES,24890.0,Sedan,Used,yes,73922.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1570.0,no,0,5.0,Diesel,4.85,5,0,7,1,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,30749.0,Station wagon,Used,yes,44750.0,Automatic,Metalic,Dealer,194.0,1950.0,148.0,1645.0,yes,1,3.0,Diesel,4.65,22,12,27,9,standard
Mercedes-Benz C 220,Mercedes-Benz,DE,36990.0,Convertible,Used,yes,85000.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,116.0,1575.0,yes,1,5.0,Diesel,4.65,14,5,11,7,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,27980.0,Station wagon,Used,yes,82629.0,Automatic,Non-Metallic,Dealer,194.0,1950.0,123.0,1645.0,yes,1,4.0,Diesel,4.7,21,8,17,5,standard
Mercedes-Benz C 220,Mercedes-Benz,ES,28190.0,Coupe,Used,yes,53258.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1365.0,no,0,4.0,Diesel,4.3,3,2,1,1,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,25000.0,Station wagon,Used,yes,87500.0,Automatic,Metalic,Dealer,170.0,2143.0,114.0,1595.0,no,1,5.0,Diesel,4.45,21,2,18,5,standard
Mercedes-Benz C 220,Mercedes-Benz,ES,34350.0,Coupe,Used,yes,82073.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1365.0,no,0,4.0,Diesel,4.800000000000001,0,0,0,0,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,59800.0,Station wagon,Demonstration,yes,5100.0,Automatic,Metalic,Dealer,200.0,1993.0,136.0,1815.0,yes,1,1.0,Diesel,5.55,20,13,25,12,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,18688.0,Station wagon,Used,yes,179200.0,Automatic,Metalic,Dealer,170.0,2143.0,113.0,1595.0,yes,0,6.0,Diesel,4.45,22,8,23,11,standard
Mercedes-Benz C 220,Mercedes-Benz,ES,22650.0,Station wagon,Used,yes,134035.0,Automatic,Non-Metallic,Dealer,170.0,2100.0,114.0,1454.0,no,0,5.0,Diesel,4.45,0,0,0,0,premium
Mercedes-Benz C 220,Mercedes-Benz,BE,29000.0,Station wagon,Used,yes,81547.0,Automatic,Non-Metallic,Dealer,194.0,1950.0,128.0,1454.0,no,0,4.0,Diesel,5.0,14,0,6,1,standard
Mercedes-Benz C 220,Mercedes-Benz,DE,27700.0,Station wagon,Used,yes,107599.0,Automatic,Non-Metallic,Dealer,194.0,1950.0,117.0,2310.0,yes,1,3.0,Diesel,4.800000000000001,21,9,27,9,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,35990.0,Station wagon,Used,yes,58800.0,Automatic,Metalic,Dealer,194.0,1950.0,141.0,1645.0,yes,1,2.0,Diesel,4.6,24,4,20,6,premium
Mercedes-Benz C 220,Mercedes-Benz,ES,21390.0,Coupe,Used,yes,73641.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1365.0,no,0,7.0,Diesel,4.65,5,2,1,1,premium
Mercedes-Benz C 220,Mercedes-Benz,ES,29117.0,Coupe,Used,yes,100163.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1670.0,no,0,4.0,Diesel,4.800000000000001,6,1,6,2,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,29860.0,Sedan,Used,yes,68239.0,Automatic,Metalic,Dealer,170.0,2143.0,106.0,1550.0,yes,2,4.0,Diesel,4.1,17,4,16,1,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,22790.0,Station wagon,Used,yes,78382.0,Manual,Metalic,Dealer,170.0,2143.0,108.0,1454.0,no,0,5.0,Diesel,4.45,19,2,16,2,standard
Mercedes-Benz C 220,Mercedes-Benz,DE,37990.0,Station wagon,Used,yes,66900.0,Automatic,Metalic,Dealer,194.0,1950.0,139.0,1645.0,yes,1,2.0,Diesel,4.6,24,7,22,10,premium
Mercedes-Benz C 220,Mercedes-Benz,ES,24890.0,Sedan,Used,yes,73922.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1570.0,no,0,5.0,Diesel,4.85,5,0,7,1,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,32890.0,Station wagon,Used,yes,87128.0,Automatic,Metalic,Dealer,194.0,1950.0,132.0,1645.0,yes,1,3.0,Diesel,5.1,22,10,23,9,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,41900.0,Station wagon,Demonstration,yes,9940.0,Automatic,Metalic,Dealer,200.0,1993.0,136.0,1815.0,yes,1,1.0,Diesel,5.4,19,9,23,10,standard
Mercedes-Benz C 220,Mercedes-Benz,DE,24900.0,Station wagon,Used,yes,88474.0,Automatic,Metalic,Dealer,170.0,2143.0,114.0,1454.0,yes,0,6.0,Diesel,4.55,18,7,18,5,premium
Mercedes-Benz C 220,Mercedes-Benz,ES,41900.0,Convertible,Used,yes,40400.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1575.0,no,0,4.0,Diesel,4.800000000000001,0,0,0,0,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,56490.0,Coupe,Demonstration,yes,3115.0,Automatic,Non-Metallic,Dealer,194.0,1950.0,143.0,1605.0,yes,1,0.0,Diesel,4.6,20,11,25,10,standard
Mercedes-Benz C 220,Mercedes-Benz,DE,19444.0,Sedan,Used,yes,178000.0,Automatic,Metalic,Dealer,170.0,2143.0,0.0,1615.0,no,0,8.0,Diesel,4.800000000000001,22,7,20,13,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,17990.0,Station wagon,Used,yes,166690.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,125.0,1610.0,yes,2,6.0,Diesel,5.05,20,6,23,4,premium
Mercedes-Benz C 220,Mercedes-Benz,ES,34990.0,Coupe,Used,yes,39000.0,Automatic,Metalic,Dealer,194.0,1950.0,117.0,1650.0,no,0,1.0,Diesel,5.0,6,1,9,2,premium
Mercedes-Benz C 220,Mercedes-Benz,BE,44490.0,Station wagon,Used,yes,21486.0,Automatic,Metalic,Dealer,194.0,1999.0,117.0,1615.0,no,1,1.0,Diesel,4.800000000000001,25,9,26,9,premium
Mercedes-Benz C 220,Mercedes-Benz,ES,11490.0,Sedan,Used,yes,210000.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1600.0,no,0,11.0,Diesel,5.05,5,3,8,0,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,25890.0,Station wagon,Used,yes,98397.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1615.0,yes,1,4.0,Diesel,4.55,21,8,23,7,standard
Mercedes-Benz C 220,Mercedes-Benz,DE,24940.0,Station wagon,Used,yes,87143.0,Automatic,Metalic,Dealer,170.0,2143.0,124.0,1454.0,no,0,6.0,Diesel,4.9,22,5,21,10,premium
Mercedes-Benz C 220,Mercedes-Benz,BE,18200.0,Sedan,Used,yes,97138.0,Manual,Metalic,Dealer,163.0,2143.0,104.0,1500.0,no,0,8.0,Diesel,4.800000000000001,14,5,18,1,premium
Mercedes-Benz C 220,Mercedes-Benz,BE,39890.0,Convertible,Used,yes,67001.0,Automatic,Non-Metallic,Dealer,194.0,1950.0,155.0,1575.0,no,0,3.0,Diesel,5.1,8,0,3,0,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,25890.0,Station wagon,Used,yes,98397.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1615.0,yes,1,4.0,Diesel,4.55,21,8,23,7,standard
Mercedes-Benz C 220,Mercedes-Benz,ES,36102.0,Sedan,Used,yes,16480.0,Automatic,Non-Metallic,Dealer,194.0,1950.0,117.0,1333.0,no,0,2.0,Diesel,4.0,0,0,0,0,premium
Mercedes-Benz C 220,Mercedes-Benz,ES,24890.0,Sedan,Used,yes,73922.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1570.0,no,0,5.0,Diesel,4.85,5,0,7,1,premium
Mercedes-Benz C 220,Mercedes-Benz,ES,29900.0,Station wagon,Used,yes,98986.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1454.0,no,0,4.0,Diesel,4.800000000000001,0,0,0,0,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,18888.0,Station wagon,Used,yes,199800.0,Automatic,Metalic,Dealer,170.0,2143.0,114.0,1595.0,yes,2,7.0,Diesel,4.55,19,7,18,6,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,23130.0,Sedan,Used,yes,112300.0,Automatic,Metalic,Dealer,170.0,2143.0,106.0,1615.0,yes,1,6.0,Diesel,4.1,19,6,22,4,standard
Mercedes-Benz C 220,Mercedes-Benz,DE,26989.0,Coupe,Used,yes,78900.0,Automatic,Metalic,Dealer,170.0,2143.0,124.0,1615.0,yes,0,7.0,Diesel,4.9,22,8,21,8,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,29970.0,Station wagon,Used,yes,97579.0,Automatic,Metalic,Dealer,194.0,1950.0,132.0,1720.0,yes,1,4.0,Diesel,5.050000000000001,24,11,18,8,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,34880.0,Convertible,Used,yes,73370.0,Automatic,Metalic,Dealer,170.0,2143.0,130.0,1805.0,yes,1,4.0,Diesel,5.25,21,9,29,9,premium
Mercedes-Benz C 220,Mercedes-Benz,ES,31000.0,Station wagon,Used,yes,51999.0,Automatic,Non-Metallic,Dealer,170.0,2143.0,114.0,1615.0,no,0,3.0,Diesel,4.55,5,0,7,1,premium
Mercedes-Benz C 220,Mercedes-Benz,BE,19500.0,Station wagon,Used,yes,135487.0,Manual,Non-Metallic,Dealer,163.0,2143.0,108.0,1595.0,yes,1,6.0,Diesel,4.45,17,7,17,5,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,27949.0,Station wagon,Used,yes,79450.0,Automatic,Metalic,Dealer,194.0,1950.0,148.0,1645.0,yes,1,3.0,Diesel,4.85,23,12,25,8,premium
Mercedes-Benz C 220,Mercedes-Benz,BE,13990.0,Station wagon,Used,yes,269130.0,Manual,Non-Metallic,Dealer,163.0,2143.0,109.0,1615.0,yes,2,8.0,Diesel,4.800000000000001,16,7,13,1,premium
Mercedes-Benz C 220,Mercedes-Benz,DE,52900.0,Station wagon,Demonstration,yes,7000.0,Automatic,Metalic,Dealer,200.0,1993.0,122.0,1790.0,yes,1,0.0,Diesel,4.9,20,14,24,10,premium
Mercedes-Benz C 250,Mercedes-Benz,DE,34970.0,Convertible,Used,yes,85002.0,Automatic,Metalic,Dealer,204.0,2143.0,121.0,1770.0,yes,2,5.0,Diesel,4.75,20,7,21,10,premium
Mercedes-Benz C 250,Mercedes-Benz,DE,26400.0,Station wagon,Used,yes,101800.0,Automatic,Metalic,Dealer,204.0,2143.0,125.0,1645.0,no,0,6.0,Diesel,4.9,26,8,20,7,premium
Mercedes-Benz C 250,Mercedes-Benz,DE,24999.0,Station wagon,Used,yes,88518.0,Automatic,Metalic,Dealer,204.0,2143.0,129.0,1454.0,no,0,7.0,Diesel,5.2,22,5,20,7,premium
Mercedes-Benz C 250,Mercedes-Benz,DE,35880.0,Coupe,Used,yes,100000.0,Automatic,Non-Metallic,Dealer,204.0,2143.0,127.0,1645.0,yes,0,4.0,Diesel,5.0,22,7,19,6,premium
Mercedes-Benz C 250,Mercedes-Benz,DE,32980.0,Station wagon,Used,yes,66912.0,Automatic,Metalic,Dealer,204.0,2143.0,123.0,1454.0,yes,0,4.0,Diesel,5.75,24,5,22,10,premium
Mercedes-Benz C 250,Mercedes-Benz,BE,39990.0,Convertible,Used,yes,75652.0,Automatic,Non-Metallic,Dealer,204.0,2143.0,133.0,1575.0,no,0,5.0,Diesel,5.35,9,0,1,2,premium
Mercedes-Benz C 250,Mercedes-Benz,DE,36890.0,Convertible,Used,yes,59828.0,Automatic,Metalic,Dealer,204.0,2143.0,129.0,1770.0,yes,2,4.0,Diesel,5.75,21,9,26,10,standard
Mercedes-Benz C 250,Mercedes-Benz,DE,29989.0,Station wagon,Used,yes,99750.0,Automatic,Metalic,Dealer,204.0,2143.0,134.0,1710.0,yes,1,5.0,Diesel,4.9,24,10,25,14,premium
Mercedes-Benz C 250,Mercedes-Benz,DE,29970.0,Station wagon,Used,yes,89117.0,Automatic,Metalic,Dealer,204.0,2143.0,124.0,1710.0,yes,1,5.0,Diesel,4.9,24,11,24,8,premium
Mercedes-Benz C 250,Mercedes-Benz,DE,26490.0,Station wagon,Used,yes,86003.0,Automatic,Metalic,Dealer,204.0,2143.0,129.0,1710.0,yes,2,7.0,Diesel,5.2,19,7,18,10,premium
Mercedes-Benz C 250,Mercedes-Benz,DE,27400.0,Coupe,Used,yes,64581.0,Automatic,Metalic,Dealer,211.0,1991.0,125.0,1475.0,yes,2,6.0,Petrol,5.6,21,6,19,9,premium
Mercedes-Benz C 250,Mercedes-Benz,ES,29900.0,Station wagon,Used,yes,55963.0,Automatic,Non-Metallic,Dealer,211.0,1991.0,125.0,1545.0,no,0,6.0,Petrol,5.9,7,1,7,3,premium
Mercedes-Benz C 250,Mercedes-Benz,DE,19880.0,Coupe,Used,yes,121000.0,Automatic,Metalic,Dealer,204.0,1796.0,163.0,1550.0,yes,0,8.0,Petrol,7.4,21,8,23,5,premium
Mercedes-Benz C 250,Mercedes-Benz,DE,34444.0,Coupe,Used,yes,71500.0,Automatic,Non-Metallic,Dealer,211.0,1991.0,135.0,1540.0,yes,2,6.0,Petrol,6.35,24,9,24,12,premium
Mercedes-Benz C 250,Mercedes-Benz,BE,31990.0,Coupe,Used,yes,100267.0,Automatic,Metalic,Dealer,211.0,1991.0,133.0,1365.0,yes,1,6.0,Petrol,5.75,23,5,13,6,premium
Mercedes-Benz C 250,Mercedes-Benz,DE,18850.0,Station wagon,Used,yes,114089.0,Automatic,Metalic,Dealer,204.0,1796.0,159.0,1575.0,yes,3,9.0,Petrol,7.3,21,7,23,5,premium
Mercedes-Benz C 250,Mercedes-Benz,DE,22290.0,Coupe,Used,yes,62000.0,Automatic,Metalic,Dealer,204.0,1796.0,154.0,1645.0,no,2,8.0,Petrol,7.0,16,7,17,3,standard
Mercedes-Benz C 250,Mercedes-Benz,DE,34480.0,Coupe,Used,yes,28100.0,Automatic,Metalic,Dealer,211.0,1991.0,130.0,1540.0,yes,2,5.0,Petrol,6.1,24,7,23,7,premium
